fight_id,event_date,weight_class,diff_pre_slpm,diff_pre_sapm,diff_pre_str_acc,diff_pre_str_def,diff_pre_td_avg,diff_pre_td_acc,diff_pre_td_def,diff_pre_sub_avg,diff_pre_kd_avg,diff_pre_ctrl_pct,diff_pre_win_pct,diff_age_at_fight,diff_height_inches,diff_reach_inches,diff_prior_fight_count,target_win,target_method
33658a3ca932d15d,2024-03-09,Women's Flyweight,0.20590062111801277,1.7804347826086957,-0.182364509058915,0.08765580209465629,-0.81055900621118,-0.2032967032967033,0.09166666666666679,0.21894409937888198,0.06521739130434782,-0.09330745341614907,-0.13068181818181823,9.385352498288846,4.0,3.0,5,0,Decision
e5cb9dfc1189d77d,2023-08-05,Bantamweight,-0.8121739130434786,-1.9501449275362317,-0.03605859833355063,0.0036620686391948265,1.2347826086956526,0.08620689655172414,-0.2451923076923077,0.20869565217391306,-0.25217391304347825,-0.019429951690821262,0.16666666666666674,-8.114989733059545,1.0,5.0,-3,1,Decision
c6d56aad93f98249,2025-11-08,Bantamweight,1.9222591362126251,0.7255813953488373,0.08535701341065599,-0.009302565513446659,-2.4458471760797345,-0.09892473118279571,0.1071428571428572,0.3209302325581395,0.07973421926910296,-0.04116279069767442,0.004807692307692291,5.33607118412047,1.0,-2.0,-3,1,Decision
d14f98b24691d082,2025-01-18,Bantamweight,0.9509578544061306,-2.0268199233716473,0.03671497584541061,-0.09955424231347221,-1.7586206896551724,-0.3269230769230769,0.04814814814814816,-0.1839080459770115,0.14942528735632188,-0.10929757343550447,0.36363636363636365,-11.359342915811084,3.0,3.0,-7,0,Decision
063e7ce759c52f81,2024-02-24,Bantamweight,-0.8569230769230769,-0.5984615384615379,-0.09508047264645064,-0.020033735999082536,-1.1307692307692307,0.625,-0.042857142857142816,-0.34615384615384615,0.023076923076922995,-0.188025641025641,0.06666666666666665,-8.988364134154686,1.0,3.0,-7,0,Submission
5d8af316413ea2f7,2025-03-15,Flyweight,1.0253968253968253,2.717460317460317,-0.04478482616087198,-0.012649216953236175,1.1428571428571428,-0.4375,-0.005494505494505475,0.19047619047619035,0.8571428571428571,-0.16661375661375666,-0.6666666666666667,10.151950718685832,-1.0,-1.0,0,0,Submission
75523d31940c9344,2019-12-21,Bantamweight,-0.9285714285714288,-2.5285714285714285,0.06841966405769062,0.007537361923326769,-1.3928571428571428,-0.6233766233766234,0.25,-0.8571428571428571,-0.1071428571428571,-0.2204761904761905,0.0,-4.93086926762491,1.0,3.0,-1,0,Decision
a45d4327bc82bc28,2022-04-23,Women's Flyweight,-1.447058823529412,0.11764705882352944,-0.12417715084508829,-0.07526038843533445,0.7058823529411766,0.0,-0.09523809523809534,1.0588235294117647,0.1764705882352941,0.22392156862745094,0.0,3.255304585900067,2.0,3.0,0,0,Decision
6fbd9d599d638106,2013-10-26,Middleweight,4.933333333333334,3.715151515151515,-0.021827831635783557,0.13488274386983412,0.18181818181818188,0.07142857142857145,0.05913978494623662,1.0,-0.2727272727272727,-0.15828282828282828,0.25,-2.2422997946611893,5.0,1.0,-3,1,Submission
07cb64236ae7aaea,2023-06-24,Women's Flyweight,-0.32461538461538453,0.0769230769230771,0.08719347096642732,-0.14519095531753756,-0.7961538461538462,-0.14962962962962967,-0.4117647058823529,-0.7846153846153845,0.0,-0.15815384615384614,0.050000000000000044,-4.725530458590008,1.0,-1.0,2,1,KO/TKO
