error_id,entity_type,entity_id,context,url,error_name,description,occurred_at,resolved
1,fight,fc89b69a4fe79603,,http://ufcstats.com/fight-details/fc89b69a4fe79603,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 05:57:43,0
2,fight,9325bcf98fa2a15e,,http://ufcstats.com/fight-details/9325bcf98fa2a15e,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 05:57:49,0
3,fight,6035a68279b69aeb,,http://ufcstats.com/fight-details/6035a68279b69aeb,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 05:57:52,0
4,fight,7ffcc3a72e082ace,,http://ufcstats.com/fight-details/7ffcc3a72e082ace,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 05:58:05,0
5,fight,93908423a3e7c251,,http://ufcstats.com/fight-details/93908423a3e7c251,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 05:58:21,0
6,fight,89229d26e5a75a32,,http://ufcstats.com/fight-details/89229d26e5a75a32,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 05:58:32,0
7,fight,a3355e0d592bdbbc,,http://ufcstats.com/fight-details/a3355e0d592bdbbc,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 05:58:39,0
8,fight,ee84a0b122cd217a,,http://ufcstats.com/fight-details/ee84a0b122cd217a,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 05:58:43,0
9,fight,4d7231ec867553d3,,http://ufcstats.com/fight-details/4d7231ec867553d3,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 05:58:58,0
10,fight,670915f96aa81e03,,http://ufcstats.com/fight-details/670915f96aa81e03,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 05:59:00,0
11,fight,aa96b8ec8e7266b4,,http://ufcstats.com/fight-details/aa96b8ec8e7266b4,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 05:59:00,0
12,fight,e08cd659a05f179c,,http://ufcstats.com/fight-details/e08cd659a05f179c,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 05:59:00,0
13,fight,6e56bce310375396,,http://ufcstats.com/fight-details/6e56bce310375396,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 05:59:00,0
14,fight,ce32437750074a04,,http://ufcstats.com/fight-details/ce32437750074a04,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 05:59:04,0
15,fight,8e03db41687d9132,,http://ufcstats.com/fight-details/8e03db41687d9132,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 05:59:42,0
16,fight,272f300e7c598e05,,http://ufcstats.com/fight-details/272f300e7c598e05,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 05:59:59,0
17,fight,79aebe1a1f24a116,,http://ufcstats.com/fight-details/79aebe1a1f24a116,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:00:00,0
18,fight,9d3b1af3fbbfa381,,http://ufcstats.com/fight-details/9d3b1af3fbbfa381,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:00:00,0
19,fight,0c760ef7447f3252,,http://ufcstats.com/fight-details/0c760ef7447f3252,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:00:14,0
20,fight,1ef98bfca49d53d5,,http://ufcstats.com/fight-details/1ef98bfca49d53d5,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:00:37,0
21,fight,635fbf57001897c7,,http://ufcstats.com/fight-details/635fbf57001897c7,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:01:11,0
22,fight,23af9fdc2bed3a68,,http://ufcstats.com/fight-details/23af9fdc2bed3a68,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:01:21,0
23,fight,77bf1e37929b0d59,,http://ufcstats.com/fight-details/77bf1e37929b0d59,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:01:24,0
24,fight,381cee4b3af63ade,,http://ufcstats.com/fight-details/381cee4b3af63ade,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:01:26,0
25,fight,c2ed5a38a690b302,,http://ufcstats.com/fight-details/c2ed5a38a690b302,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:01:26,0
26,fight,608fb46a1ec8c5ae,,http://ufcstats.com/fight-details/608fb46a1ec8c5ae,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:01:38,0
27,fight,07005006dce71011,,http://ufcstats.com/fight-details/07005006dce71011,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:01:42,0
28,fight,9f923cf0420518e6,,http://ufcstats.com/fight-details/9f923cf0420518e6,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:01:52,0
29,fight,e4fe950846b51bdf,,http://ufcstats.com/fight-details/e4fe950846b51bdf,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:01:58,0
30,fight,b89c885da2c9bce4,,http://ufcstats.com/fight-details/b89c885da2c9bce4,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:02:23,0
31,fight,994f97a075a1b600,,http://ufcstats.com/fight-details/994f97a075a1b600,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:02:23,0
32,fight,b297c3e938e1005e,,http://ufcstats.com/fight-details/b297c3e938e1005e,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:02:28,0
33,fight,34cd2d9b5eddf14f,,http://ufcstats.com/fight-details/34cd2d9b5eddf14f,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:02:39,0
34,fight,7286a725cb39945b,,http://ufcstats.com/fight-details/7286a725cb39945b,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:02:40,0
35,fight,024817f9b28943ab,,http://ufcstats.com/fight-details/024817f9b28943ab,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:02:42,0
36,fight,a4eb555e48847359,,http://ufcstats.com/fight-details/a4eb555e48847359,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:02:47,0
37,fight,ef2d2eeca1652295,,http://ufcstats.com/fight-details/ef2d2eeca1652295,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:02:59,0
38,fight,582d3304aed63b1a,,http://ufcstats.com/fight-details/582d3304aed63b1a,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:03:09,0
39,fight,f385d0fc49095e55,,http://ufcstats.com/fight-details/f385d0fc49095e55,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:03:10,0
40,fight,c73a91dcff319e6d,,http://ufcstats.com/fight-details/c73a91dcff319e6d,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:03:13,0
41,fight,f74f1e8602cf18d6,,http://ufcstats.com/fight-details/f74f1e8602cf18d6,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:03:15,0
42,fight,d029b7ec2d68d218,,http://ufcstats.com/fight-details/d029b7ec2d68d218,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:03:17,0
43,fight,e8ac219311ea7d0b,,http://ufcstats.com/fight-details/e8ac219311ea7d0b,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:03:19,0
44,fight,01d1432bdc132de1,,http://ufcstats.com/fight-details/01d1432bdc132de1,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:03:26,0
45,fight,b777e38b681f52de,,http://ufcstats.com/fight-details/b777e38b681f52de,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:03:28,0
46,fight,ce1ff42f030f424a,,http://ufcstats.com/fight-details/ce1ff42f030f424a,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:03:38,0
47,fight,5701dbbbfa4f8313,,http://ufcstats.com/fight-details/5701dbbbfa4f8313,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:03:40,0
48,fight,0e97df01e0df1a7f,,http://ufcstats.com/fight-details/0e97df01e0df1a7f,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:04:14,0
49,fight,a5c90086fb65f58e,,http://ufcstats.com/fight-details/a5c90086fb65f58e,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:04:16,0
50,fight,f59b1215176636f6,,http://ufcstats.com/fight-details/f59b1215176636f6,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:04:16,0
51,fight,5c22963d44ab28e2,,http://ufcstats.com/fight-details/5c22963d44ab28e2,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:04:25,0
52,fight,8769e5db66707269,,http://ufcstats.com/fight-details/8769e5db66707269,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:05:01,0
53,fight,6f808a147a2ad9f1,,http://ufcstats.com/fight-details/6f808a147a2ad9f1,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:05:02,0
54,fight,7bcfe834f0a5bce7,,http://ufcstats.com/fight-details/7bcfe834f0a5bce7,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:05:03,0
55,fight,95f0f46de0602a57,,http://ufcstats.com/fight-details/95f0f46de0602a57,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:05:19,0
56,fight,75f519c5c6210bac,,http://ufcstats.com/fight-details/75f519c5c6210bac,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:05:19,0
57,fight,9c84a8b814ed5a67,,http://ufcstats.com/fight-details/9c84a8b814ed5a67,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:05:20,0
58,fight,8b258bbb37f74a66,,http://ufcstats.com/fight-details/8b258bbb37f74a66,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:06:17,0
59,fight,66788700e92a6a2f,,http://ufcstats.com/fight-details/66788700e92a6a2f,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:06:22,0
60,fight,ddd86adc0b32fadc,,http://ufcstats.com/fight-details/ddd86adc0b32fadc,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:06:25,0
61,fight,782dc9eeaf21fd48,,http://ufcstats.com/fight-details/782dc9eeaf21fd48,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:06:27,0
62,fight,dd5457699e3aca9c,,http://ufcstats.com/fight-details/dd5457699e3aca9c,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:07:32,0
63,fight,237523159112894e,,http://ufcstats.com/fight-details/237523159112894e,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:07:55,0
64,fight,142123c2446b2582,,http://ufcstats.com/fight-details/142123c2446b2582,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:07:56,0
65,fight,81354e750dd248fd,,http://ufcstats.com/fight-details/81354e750dd248fd,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:07:57,0
66,fight,bf4fd0c8bb7b634c,,http://ufcstats.com/fight-details/bf4fd0c8bb7b634c,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:07:57,0
67,fight,5af6dcedd96f0cc6,,http://ufcstats.com/fight-details/5af6dcedd96f0cc6,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:10:26,0
68,fight,417c185bcf76408f,,http://ufcstats.com/fight-details/417c185bcf76408f,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:10:47,0
69,fight,73914b2b72c9f875,,http://ufcstats.com/fight-details/73914b2b72c9f875,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:10:48,0
70,fight,c9f33133605acf22,,http://ufcstats.com/fight-details/c9f33133605acf22,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:10:48,0
71,fight,7ae8467e67ea5b29,,http://ufcstats.com/fight-details/7ae8467e67ea5b29,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:10:48,0
72,fight,5751cf88f3e4a126,,http://ufcstats.com/fight-details/5751cf88f3e4a126,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:11:15,0
73,fight,9ace397817d67f9e,,http://ufcstats.com/fight-details/9ace397817d67f9e,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:11:20,0
74,fight,cb640b7dcc9db7e8,,http://ufcstats.com/fight-details/cb640b7dcc9db7e8,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:11:23,0
75,fight,815604a4d1b68cb6,,http://ufcstats.com/fight-details/815604a4d1b68cb6,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:11:25,0
76,fight,d580cffa15744c99,,http://ufcstats.com/fight-details/d580cffa15744c99,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:11:25,0
77,fight,eb460412c805f220,,http://ufcstats.com/fight-details/eb460412c805f220,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:12:28,0
78,fight,59cd7bf7fe3f1c71,,http://ufcstats.com/fight-details/59cd7bf7fe3f1c71,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:12:39,0
79,fight,0da3374a61e7d102,,http://ufcstats.com/fight-details/0da3374a61e7d102,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:13:26,0
80,fight,fff219fac94884d8,,http://ufcstats.com/fight-details/fff219fac94884d8,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:13:26,0
81,fight,8375ef15cf838b76,,http://ufcstats.com/fight-details/8375ef15cf838b76,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:13:26,0
82,fight,c413b0abc04358c3,,http://ufcstats.com/fight-details/c413b0abc04358c3,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:13:28,0
83,fight,5dafd35781c3a857,,http://ufcstats.com/fight-details/5dafd35781c3a857,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:13:49,0
84,fight,6011e1849dcd5a29,,http://ufcstats.com/fight-details/6011e1849dcd5a29,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:13:49,0
85,fight,0313e2800683dd9d,,http://ufcstats.com/fight-details/0313e2800683dd9d,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:14:36,0
86,fight,fa004e713a7d0898,,http://ufcstats.com/fight-details/fa004e713a7d0898,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:14:36,0
87,fight,713f44a1e2deaae4,,http://ufcstats.com/fight-details/713f44a1e2deaae4,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:14:36,0
88,fight,411e1f1e89c609fb,,http://ufcstats.com/fight-details/411e1f1e89c609fb,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:14:36,0
89,fight,a9418e446839adc0,,http://ufcstats.com/fight-details/a9418e446839adc0,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:14:38,0
90,fight,bea0ed817fee7c74,,http://ufcstats.com/fight-details/bea0ed817fee7c74,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:14:39,0
91,fight,27e7bfc9294eb37d,,http://ufcstats.com/fight-details/27e7bfc9294eb37d,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:14:41,0
92,fight,9a1206b4e9413a74,,http://ufcstats.com/fight-details/9a1206b4e9413a74,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:14:41,0
93,fight,c28d8ffbb8fd3e9e,,http://ufcstats.com/fight-details/c28d8ffbb8fd3e9e,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:14:55,0
94,fight,afe71c76155e7522,,http://ufcstats.com/fight-details/afe71c76155e7522,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:14:57,0
95,fight,900890ef697e451a,,http://ufcstats.com/fight-details/900890ef697e451a,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:15:04,0
96,fight,793b0aeab7015346,,http://ufcstats.com/fight-details/793b0aeab7015346,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:15:54,0
97,fight,4a4813e8407a2e0a,,http://ufcstats.com/fight-details/4a4813e8407a2e0a,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:16:09,0
98,fight,b2f7d2ff9b35d3b4,,http://ufcstats.com/fight-details/b2f7d2ff9b35d3b4,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:16:11,0
99,fight,7f60017ac91f762b,,http://ufcstats.com/fight-details/7f60017ac91f762b,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:16:17,0
100,fight,f8c32b83d746ef4a,,http://ufcstats.com/fight-details/f8c32b83d746ef4a,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:16:20,0
101,fight,8ae1d7d789476d4c,,http://ufcstats.com/fight-details/8ae1d7d789476d4c,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:16:21,0
102,fight,3766208fdbc20d32,,http://ufcstats.com/fight-details/3766208fdbc20d32,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:16:57,0
103,fight,adc668bb94ef2e30,,http://ufcstats.com/fight-details/adc668bb94ef2e30,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:16:58,0
104,fight,16ba84ab35415c54,,http://ufcstats.com/fight-details/16ba84ab35415c54,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:16:58,0
105,fight,682bb08c23dd86d1,,http://ufcstats.com/fight-details/682bb08c23dd86d1,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:17:01,0
106,fight,4415c82e232471a9,,http://ufcstats.com/fight-details/4415c82e232471a9,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:17:02,0
107,fight,042ea219e5e46f84,,http://ufcstats.com/fight-details/042ea219e5e46f84,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:17:03,0
108,fight,9e912e4905a19a75,,http://ufcstats.com/fight-details/9e912e4905a19a75,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:17:11,0
109,fight,8c10733c97e01dc3,,http://ufcstats.com/fight-details/8c10733c97e01dc3,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:17:13,0
110,fight,30709acd9d024680,,http://ufcstats.com/fight-details/30709acd9d024680,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:17:16,0
111,fight,5688f447e79de2a4,,http://ufcstats.com/fight-details/5688f447e79de2a4,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:17:24,0
112,fight,39ce700e6cd0c49f,,http://ufcstats.com/fight-details/39ce700e6cd0c49f,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:17:24,0
113,fight,56674d151cf9b158,,http://ufcstats.com/fight-details/56674d151cf9b158,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:17:35,0
114,fight,1c0fba5b885e8a15,,http://ufcstats.com/fight-details/1c0fba5b885e8a15,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:17:36,0
115,fight,fd400f3417035734,,http://ufcstats.com/fight-details/fd400f3417035734,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:17:40,0
116,fight,167ef9b08acba0a7,,http://ufcstats.com/fight-details/167ef9b08acba0a7,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:17:57,0
117,fight,c4b79df91cdd4447,,http://ufcstats.com/fight-details/c4b79df91cdd4447,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:18:04,0
118,fight,f1b2f55ee43e3b8b,,http://ufcstats.com/fight-details/f1b2f55ee43e3b8b,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:18:05,0
119,fight,7332fecfd9ce88a6,,http://ufcstats.com/fight-details/7332fecfd9ce88a6,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:18:37,0
120,fight,dca56219c8655de8,,http://ufcstats.com/fight-details/dca56219c8655de8,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:18:37,0
121,fight,9d5dce909eb0ab77,,http://ufcstats.com/fight-details/9d5dce909eb0ab77,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:18:39,0
122,fight,7d3927d916d95917,,http://ufcstats.com/fight-details/7d3927d916d95917,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:18:39,0
123,fight,f83616f226c0cffe,,http://ufcstats.com/fight-details/f83616f226c0cffe,PartialFightParse,"expected 2 round-by-round tables, found 0 -- this fight likely has no round stats on ufcstats.com (common for older fights)",2026-08-11 06:18:45,0
