fight_id,bonus_type
1a3572d1502efdf4,Performance of the Night
7ad6511fb5fb28a4,Performance of the Night
ad61d042c43451a8,Fight of the Night
15805ae1eea3343e,Fight of the Night
ecec1b0dd64ca2ae,Performance of the Night
2db0998b24c11ea0,Performance of the Night
3aa49ed298e4c34f,Performance of the Night
88d3b6b833e31712,Performance of the Night
f06030bf27ebe337,Submission of the Night
2d57dbca9277fa8b,Submission of the Night
82f4ef3cfd4a388a,Knockout of the Night
28edfe6106699457,Submission of the Night
bb6eacc986791dcd,Knockout of the Night
62aab95c866a9c5b,Performance of the Night
b4ec3e067604f90a,Performance of the Night
c5ba56d51f6b0171,Performance of the Night
674f3fa16e717ff1,Fight of the Night
ff8f92cf8fb1b76c,Performance of the Night
49b2a6a93d529981,Performance of the Night
1c5bed46920ab3e1,Performance of the Night
de767dd5216bcad9,Performance of the Night
878941394f9e3538,Fight of the Night
454265014520a3f8,Fight of the Night
8b1dc96a00a8e881,Performance of the Night
2ad291d61792fd7d,Performance of the Night
207f105716df54f9,Performance of the Night
77b6fd5d0b8c60b4,Submission of the Night
26025a42e011229f,Fight of the Night
a788042d4d0c50d4,Fight of the Night
29df50b2ea446361,Performance of the Night
62b64802ea49e2fd,Performance of the Night
fd2c018aade60a14,Performance of the Night
56c7c59c9bb3b610,Performance of the Night
2bdf774dc8b17504,Performance of the Night
b6b5ec324449befd,Performance of the Night
f8cceeabeb2afd4d,Fight of the Night
f8cceeabeb2afd4d,Performance of the Night
677910683d0fd88b,Fight of the Night
85ee3b5995874141,Knockout of the Night
516df95b0c8c3127,Knockout of the Night
823797bc6d532b52,Fight of the Night
fbf83609dc96f32e,Fight of the Night
b01e6e97d66681c5,Fight of the Night
2d9d966e0e8df232,Performance of the Night
a3dd2249d046cf9d,Performance of the Night
4f672dd40867d8c6,Performance of the Night
af6d56860ba4d259,Performance of the Night
e6a0f19af995c432,Performance of the Night
2fb1abeb337e0ccc,Performance of the Night
ec8ad2966a6816b3,Fight of the Night
652a73f4bf7f1932,Fight of the Night
ab14dbff9d2ae41a,Fight of the Night
1a66e67add5d55ef,Performance of the Night
eefc526e320524e6,Knockout of the Night
4553c3ab494c2d05,Knockout of the Night
727c8004faed648d,Knockout of the Night
7e551ddb1494a45f,Performance of the Night
9cb78122a23e6a7d,Performance of the Night
e0444752d18fda7f,Performance of the Night
0320a6a967069571,Performance of the Night
3a94bf34e62ae5fd,Performance of the Night
e4e1d12441b90866,Performance of the Night
37ae5c09d6f03f33,Performance of the Night
18a1617ee7356352,Performance of the Night
6d04fbef6b8e4551,Fight of the Night
6d04fbef6b8e4551,Performance of the Night
7e3609b672c7ecf9,Fight of the Night
a5558e8fec59a687,Performance of the Night
eb94412f15c62650,Performance of the Night
775c1f401815bbd8,Performance of the Night
11e83902f5b8ff63,Performance of the Night
6c1b38dd918793ff,Performance of the Night
a346180c8b109469,Performance of the Night
401f5f4714132d50,Performance of the Night
d75b3d3c2b209b75,Fight of the Night
f5386c98fea7f5d4,Performance of the Night
ee57cbd0b68c689d,Performance of the Night
69bca5091b2a31f6,Performance of the Night
3cf5e0ebb5f8322c,Performance of the Night
a571c622ab89b3d9,Performance of the Night
c3a4187fc821bfff,Performance of the Night
2e94ee4b9f5fddea,Fight of the Night
6532b71560ae39e0,Performance of the Night
948da1b7ebbb06b3,Performance of the Night
ddb015ac5c067aa9,Fight of the Night
5f617d6c19d3a281,Fight of the Night
f6efb09c01e4cac6,Performance of the Night
12740c6b17779fe9,Performance of the Night
499557c33e67deaf,Fight of the Night
4dd2bcd2b025204e,Performance of the Night
0d9e9127c62811f9,Performance of the Night
901dbd1e6463c4ba,Performance of the Night
4ae231bd909ceddc,Fight of the Night
f8f73efa2d4cc566,Submission of the Night
394b0347b0438622,Fight of the Night
68f7f992603192c6,Performance of the Night
be94e5b7a35ce5f2,Performance of the Night
e9eab0fa03eecd9b,Performance of the Night
55c6d02e838dc60f,Performance of the Night
55bf7f19a132e0fc,Performance of the Night
1c62a7444808d97f,Performance of the Night
11a83369d49ad138,Performance of the Night
102fb91414fd24ab,Performance of the Night
c4eb14c3de579842,Fight of the Night
10f5bb70feb1df53,Performance of the Night
98842f17dfe4b4ef,Performance of the Night
7be3e513a31f6570,Fight of the Night
43682a646b9b956f,Performance of the Night
6a7f68feb5c0755d,Fight of the Night
6a7f68feb5c0755d,Submission of the Night
570f3407722cc512,Fight of the Night
d6dcbf543d7e303d,Submission of the Night
c0518d213b67e754,Performance of the Night
8984ab656cb1818d,Fight of the Night
f23e2bed86b62462,Fight of the Night
b2d05ae88f820421,Performance of the Night
e240d6f77747ec46,Performance of the Night
e74e3c2a96fa9c55,Submission of the Night
a06a3bc70d7c4264,Performance of the Night
19eed5d9781b47ac,Performance of the Night
ac269f99e4e53634,Submission of the Night
58b2fdad7af9be02,Performance of the Night
8abad36b4c5e4070,Performance of the Night
76e6177c401f2176,Submission of the Night
f269d25146eec937,Knockout of the Night
e9652fe3e49e8cfb,Knockout of the Night
33d9c35170eb10f2,Fight of the Night
6c79db79da9ae874,Performance of the Night
119b156ded2af0f1,Knockout of the Night
781017bfa44d4058,Knockout of the Night
175d9e1ac0725145,Fight of the Night
365e2d891b98b86d,Fight of the Night
9cad47cdd6351e50,Fight of the Night
a020b5b917c27bb8,Performance of the Night
d8f64b001cd590fa,Submission of the Night
735ed861dee80d25,Performance of the Night
0ecbb881c74a63f5,Performance of the Night
de484433eef22e1d,Performance of the Night
d9c61052035c9b69,Submission of the Night
c4c379b8f99fea88,Performance of the Night
3dd55cca2358a511,Performance of the Night
906283a2adcbc3e0,Performance of the Night
d45474993a750878,Fight of the Night
6b83234360b3ca62,Submission of the Night
63f6af6d5f7b82ad,Fight of the Night
15bb241ded012e00,Knockout of the Night
6cf2d02153029a7a,Submission of the Night
2692ac9853970e08,Fight of the Night
2692ac9853970e08,Knockout of the Night
7ecb154439aca0f9,Performance of the Night
0e9b7e682e0a79f1,Fight of the Night
fdde8777c7ae9769,Performance of the Night
85511ab7fd9ed061,Performance of the Night
e7a915f39ecf6db0,Performance of the Night
fad150a0288efbd7,Fight of the Night
20d74ed23d3e9b3a,Performance of the Night
ab4a91a59c01d6b6,Performance of the Night
0d41a3fa5efef91b,Performance of the Night
4e5d4a36eaaa3a78,Fight of the Night
fef29aa73bd5b907,Performance of the Night
d1c4c06780cbd36e,Performance of the Night
ad59e2de1ab5c8d2,Performance of the Night
46cfd4aaa02ce202,Performance of the Night
4bf3010fdeea9d93,Fight of the Night
73eff675e2aae30c,Fight of the Night
bddf441908777c0c,Knockout of the Night
67222a0d79c83086,Submission of the Night
f141416b02a31f4e,Submission of the Night
214fa13c3f230259,Performance of the Night
81f287d035190506,Performance of the Night
781f9a642e7a9278,Performance of the Night
4b8c8ae61251ff83,Performance of the Night
aa7b1fca60a21f3a,Performance of the Night
d05cb4c4135ce402,Performance of the Night
4f4189009a190e35,Fight of the Night
d940ffe543c4e38b,Fight of the Night
295c2e1ae2d54287,Knockout of the Night
6b7033df94818cee,Fight of the Night
a2fe941d5ce1b149,Fight of the Night
d475731497afe289,Fight of the Night
2f4bdcee104aa82c,Fight of the Night
1378fc2be3819b2b,Performance of the Night
b8bf186f884678ea,Performance of the Night
2f82e8079ba354f4,Performance of the Night
0fed97329b78b887,Performance of the Night
24bb03f0a3415fbe,Performance of the Night
12cedec11b37ddc0,Performance of the Night
987cdcbc809e210d,Performance of the Night
7fd810af30144119,Performance of the Night
9dfcf675cf2c1575,Fight of the Night
2f414494f2b6f426,Performance of the Night
989b8d362742f40b,Performance of the Night
d3f26e0fbf694375,Performance of the Night
7013a95ea4014606,Performance of the Night
efe985e626a0d8c0,Performance of the Night
1c245dc63a0b9d51,Submission of the Night
c9733393385105cb,Fight of the Night
613a288e8819fead,Performance of the Night
0cd79ea89d5931d0,Submission of the Night
5e2ce5aa3a92c2df,Performance of the Night
febbd4eb209b4579,Performance of the Night
fc1266e2892ed111,Fight of the Night
51e684bfce8d94aa,Fight of the Night
5f0aa841c21f7d30,Fight of the Night
a09bfdaa83d99efb,Performance of the Night
92b98afec5eb4e05,Performance of the Night
4944437e73071671,Performance of the Night
01468f766dd7385c,Performance of the Night
fb1f1b0c9ef454dc,Fight of the Night
fb1f1b0c9ef454dc,Submission of the Night
ae5c7517d9f2516c,Performance of the Night
a27a9b7b8194e8fc,Performance of the Night
7adaf85915993137,Performance of the Night
0486ad62f7dfd11e,Knockout of the Night
67016f000657b1ec,Fight of the Night
3640defb8294bd37,Performance of the Night
7606d2f8d8b0e889,Performance of the Night
09a29fb09fe07559,Performance of the Night
0e2c7ec02a095813,Performance of the Night
ccacbe6a4c31cd45,Submission of the Night
4ead27d52c14697a,Performance of the Night
64e7c4ee81d46900,Fight of the Night
64e7c4ee81d46900,Knockout of the Night
396214fd188c2549,Fight of the Night
09b8253a30360429,Performance of the Night
3bcbb0e039f4f5d8,Performance of the Night
6cfab1da57d260f4,Performance of the Night
e18a8b333529cc09,Performance of the Night
bfef39e6493f6487,Fight of the Night
8d12287f672cabd8,Fight of the Night
f079cb2db8dbbf04,Fight of the Night
d5d6ae85ebcfd160,Knockout of the Night
551e407c7ac8414b,Fight of the Night
469d61ef1081f2f8,Submission of the Night
dadaee9624256e07,Fight of the Night
3e6b5cb3c37bef3b,Fight of the Night
9f96d11017f9c824,Performance of the Night
f8b9b5ee3d4a8ac3,Performance of the Night
6e5c9b61635f7b6d,Knockout of the Night
60c62fb7bd17a8b3,Performance of the Night
9d9390b550d77e06,Performance of the Night
91afc389191d41fb,Fight of the Night
2a23f787fff1d837,Fight of the Night
fd76b75c28dc247a,Performance of the Night
2de6652160cc7b9f,Fight of the Night
860be3cc82895177,Performance of the Night
42ecb9a94bebc24d,Performance of the Night
43c391b251337c9b,Performance of the Night
dc6f6c8228390ebb,Performance of the Night
3e16a71836e85212,Fight of the Night
af2a9d47ca8115e4,Performance of the Night
c00a49eadfb592f0,Submission of the Night
6971094300073d47,Performance of the Night
f26657d5018ee428,Fight of the Night
74bb036ef0493bf7,Performance of the Night
3957d820e11275f7,Fight of the Night
82177c0f91d9618a,Fight of the Night
b589aba75770bc6b,Fight of the Night
7990b6716a53b2cd,Performance of the Night
766b4f5e77ab0860,Performance of the Night
01f396a7372dc8ff,Performance of the Night
714d6fc1eaca9624,Performance of the Night
74dae3d87a99cf5d,Performance of the Night
e1bb0b615c02d715,Performance of the Night
1d8ee477e682a8fc,Performance of the Night
e4559c3cce6edec1,Performance of the Night
2b417eb1ffa56ac1,Performance of the Night
c4938baf92d2dc31,Fight of the Night
d61a7b593218234b,Performance of the Night
11cc331fa40ede63,Performance of the Night
ab3820fa9944bd22,Performance of the Night
602e8602fe9c9121,Submission of the Night
aa38e39397dbea72,Fight of the Night
b9c82dfde8b66e37,Performance of the Night
e7859b4e70d4a9c1,Fight of the Night
9e5bbbacf1d92cb4,Performance of the Night
c33257dd0605c7de,Performance of the Night
d869eaea38426f06,Performance of the Night
eedcb6c5d163e581,Performance of the Night
2fa88b72973478b6,Performance of the Night
bda97d9a44a89d52,Performance of the Night
d15a87087b6f1452,Performance of the Night
0f279b25ccbecc76,Performance of the Night
85e79748b75eb30e,Performance of the Night
10b19bb48aadc6bd,Knockout of the Night
719dbfab71e6c0bd,Fight of the Night
8fd355e482806ca7,Fight of the Night
8fd355e482806ca7,Performance of the Night
f7bd56e197bab2a6,Submission of the Night
58e72b1a38880ba9,Performance of the Night
a8067e65eb737a09,Performance of the Night
8bd5f20f49434c65,Performance of the Night
85e1b21ea88fe7e3,Performance of the Night
c53a5dca56870ea5,Fight of the Night
f41c2c82d5117230,Performance of the Night
c3af2b6ab1262fef,Performance of the Night
0823f97be9c3a62e,Performance of the Night
dfbb110855354039,Performance of the Night
1e525f9857019a2e,Performance of the Night
26e876df6d498657,Knockout of the Night
d67dadf630c36f18,Fight of the Night
6d8da45352344964,Performance of the Night
07c00213ec388e07,Fight of the Night
d8fe965281e2e312,Performance of the Night
07c00213ec388e07,Performance of the Night
e16f42a666e163d8,Fight of the Night
7f3763caa99a3486,Fight of the Night
22a574162e2ebcf6,Fight of the Night
22a574162e2ebcf6,Knockout of the Night
346875f19aefc88d,Submission of the Night
be6024894ebcb360,Knockout of the Night
cd6070783f11619b,Submission of the Night
42585ce706c086de,Performance of the Night
df7f3c60c523ca55,Fight of the Night
9fc232c3829a1ef0,Fight of the Night
22fc6b3f4e48cfa3,Fight of the Night
a6b328733d610e2b,Performance of the Night
c7375d5db21cbaae,Performance of the Night
e186bd5e556f1b5e,Performance of the Night
0b3c3d363c82835f,Performance of the Night
8417a20d56fe6776,Performance of the Night
03b9922d777e430c,Performance of the Night
e246b6a8cd7853de,Knockout of the Night
20d732758337f0a5,Performance of the Night
04e6a26fe2a4017d,Knockout of the Night
17cda9957f96883f,Knockout of the Night
6bde0b88f21304d4,Fight of the Night
fcfaa28ed6888088,Performance of the Night
4e71dbef18157288,Performance of the Night
a45596cda51a1816,Performance of the Night
292b83afa418635f,Performance of the Night
2b9daf452ab40b9b,Performance of the Night
380242601a2c5991,Performance of the Night
a2fe63d064567d14,Performance of the Night
23ddf51ce630028d,Performance of the Night
bbde45b2c766bb67,Performance of the Night
a0cae57eae875820,Performance of the Night
beed8bc1f800de8f,Performance of the Night
bd06f1c2d7e6c4a0,Fight of the Night
066006238aec2014,Knockout of the Night
293c5f4c9aca5c54,Performance of the Night
f682118709b4143e,Performance of the Night
77185ff8b4dade6a,Performance of the Night
1669773acd404217,Performance of the Night
aa62b8f58fc09790,Fight of the Night
c8fbe7ade97e2055,Knockout of the Night
ca93e3f69fa3d725,Knockout of the Night
fc6d1396755692b4,Fight of the Night
0b633295d9e017a3,Performance of the Night
0aad210fbaa1db6c,Performance of the Night
135760b07e1fb79b,Performance of the Night
3406cf3e28e30d1b,Performance of the Night
a6548a1e188c53fb,Fight of the Night
0992795fd0fa06d0,Performance of the Night
70b8dca3addcf4de,Fight of the Night
80f65ee9b6f8d63b,Performance of the Night
01a4827b3596d111,Performance of the Night
7fc5f1dc2df84ac7,Performance of the Night
1af574c0814429ac,Performance of the Night
f39941b3743bf18c,Fight of the Night
5c650ae2193ab1bc,Performance of the Night
d170f6580e1c244f,Fight of the Night
c8609059d2d87724,Performance of the Night
a4398b9257a93d78,Fight of the Night
86deadaab9905a03,Fight of the Night
b42d4c3c701945bf,Submission of the Night
9d8a37f130db13e5,Performance of the Night
a5a81a39ccf9b680,Performance of the Night
222bb2c67a87d312,Fight of the Night
74582b99c1c0c822,Knockout of the Night
44d58943ac8e47e1,Fight of the Night
42536a8cf2eda678,Fight of the Night
9e674a02db6c03c8,Fight of the Night
a3ab1979192b647c,Fight of the Night
fd1854062406d287,Performance of the Night
20cefe64f4b28be8,Performance of the Night
ae7a8f19743e8154,Performance of the Night
4eff0432bd364a23,Performance of the Night
cb2844bb15d22cc6,Performance of the Night
4dcd6ff5e32a3779,Fight of the Night
3ce634d03af7e14c,Fight of the Night
7595aabe89020780,Performance of the Night
6c569785225fd2e7,Knockout of the Night
cfca060f39db1742,Fight of the Night
3e3db8c37096c260,Fight of the Night
de2069fea664c4b7,Fight of the Night
7259a1046143e632,Performance of the Night
7cde85d46dc0bebe,Performance of the Night
3fc3179cd800128e,Knockout of the Night
a561360edf66ee6f,Submission of the Night
aebdb007f8d1348a,Performance of the Night
f3a970c83d8de1db,Fight of the Night
e9c034cec33b3479,Fight of the Night
d0602cdc04d2c159,Performance of the Night
891470d896b1de5a,Performance of the Night
3ef332945aa9aad1,Knockout of the Night
a2e1116a9fe84aa9,Performance of the Night
9882c1dac77c0367,Performance of the Night
435c93cb89016fd1,Fight of the Night
18b31990d1808419,Knockout of the Night
90f4c4a4e30e6abf,Knockout of the Night
d3e37d1c95a5f382,Submission of the Night
5bc31abb5842942a,Performance of the Night
1f5c71dd2a0672ac,Knockout of the Night
d4420be78065de03,Performance of the Night
11c3035dd9104e50,Knockout of the Night
b4db19e62f087a7f,Knockout of the Night
fd05ac3ac2f7d042,Knockout of the Night
e87b5c403533b057,Fight of the Night
c547b3e95bcc5f24,Performance of the Night
f2336b7545f5f442,Performance of the Night
dbf786f9808c6a08,Performance of the Night
66a99e85803efd92,Fight of the Night
d2ce61c578e67067,Fight of the Night
63af858a04c1ad79,Fight of the Night
63af858a04c1ad79,Submission of the Night
2d050cb1f7d8789a,Performance of the Night
7767149280471f2a,Performance of the Night
16bd47ba50891833,Fight of the Night
8f120352072bd5ed,Performance of the Night
d0e5487f55c57ad2,Performance of the Night
3760216f68f448b7,Performance of the Night
06d6cde7479711ee,Performance of the Night
efd7efba85092c6f,Fight of the Night
dae70ccdf9e7475e,Performance of the Night
8ca1bb1b2517f2e5,Fight of the Night
8ca1bb1b2517f2e5,Knockout of the Night
bce8ece2ff26b4d4,Performance of the Night
a857acedb53ee959,Performance of the Night
0f22781ab4635414,Submission of the Night
f9d2137f380e66bf,Performance of the Night
3a8e4b830750e9d4,Fight of the Night
e322eae035f7c00f,Performance of the Night
87b0475688168a42,Fight of the Night
9b4bff38430a01eb,Knockout of the Night
cd9f95344fe14e37,Knockout of the Night
b9be472f456cac79,Submission of the Night
9d7a798f0c20c04a,Performance of the Night
6b3038fe26a57b80,Submission of the Night
4c4e1f7521c27900,Fight of the Night
4c4e1f7521c27900,Submission of the Night
3e0301367e511512,Fight of the Night
a5962421d687de8f,Submission of the Night
d7f9a09021a9a13c,Fight of the Night
83c5a944258d2332,Submission of the Night
9f34b89176f24058,Knockout of the Night
9c79433a4686f3fc,Performance of the Night
cd55220a7b1378c4,Performance of the Night
ae0fdb792308b0f8,Submission of the Night
f7cce33f6563dd72,Performance of the Night
f8896b43f4ecf861,Submission of the Night
be72958d9715757d,Fight of the Night
c67e5fec8e1876f0,Performance of the Night
33d2a1dbb8a7fef5,Fight of the Night
dd34dd337e637767,Performance of the Night
30c574f33700010a,Fight of the Night
8a884a7930d75ca9,Performance of the Night
7c075e3383198e14,Performance of the Night
8e02bdaac8ed50e5,Performance of the Night
44cfd4330eb6e2bf,Performance of the Night
856fab879c68ded7,Performance of the Night
049659c5a58ebb61,Fight of the Night
a754766050409638,Knockout of the Night
e3c9c95b67580b9b,Submission of the Night
50325e08203fedbd,Knockout of the Night
71348fd10e392dac,Fight of the Night
8304a0ea004e73f5,Knockout of the Night
ccdd6c7577927a8c,Knockout of the Night
fc3825dd1b67e39d,Performance of the Night
6e6567a98ea78891,Performance of the Night
a196dce12754e34e,Submission of the Night
e0b323dae5bf4c90,Performance of the Night
fa2e2a035b36b9d6,Performance of the Night
2aeb3ec2d8c05dc8,Fight of the Night
845e38dfbfea6e53,Performance of the Night
3a3ac7b3987f6799,Performance of the Night
e57bfadb506e4f51,Performance of the Night
e7861d4e2b29193f,Fight of the Night
91daeeeea0a83e49,Fight of the Night
ff64fc34065565d0,Fight of the Night
ff64fc34065565d0,Performance of the Night
eff6ec2b2f1fb27b,Performance of the Night
caeeb398f73d213a,Performance of the Night
8f301d4eb8e97449,Knockout of the Night
bb42336d6417914c,Performance of the Night
ec916b9f67175633,Knockout of the Night
d29dd21d8881a0e0,Knockout of the Night
2c9ddc75869894c5,Fight of the Night
f507b715628d7bcb,Fight of the Night
f73dfeb48b09e6a6,Performance of the Night
1b1792afe4457e83,Fight of the Night
397ace87deeb8697,Performance of the Night
dd456668731bd52a,Performance of the Night
3c319d4659e6c8fd,Performance of the Night
3ff7d02ef633ee22,Fight of the Night
52bae6f01ea9f926,Performance of the Night
aeb7ff8ce6e1beac,Performance of the Night
21992c366d3b4602,Performance of the Night
55480808b1fa1f9c,Performance of the Night
f0ac3761d3fdda3e,Performance of the Night
52f0398eb74c139d,Fight of the Night
2d1f8ee74824f983,Performance of the Night
3c06557ddd86f8e8,Fight of the Night
b29ed164b3014a42,Fight of the Night
151c597d2e609a4e,Performance of the Night
b06b43670238c2d8,Fight of the Night
de1a3734be60e6a1,Fight of the Night
de1a3734be60e6a1,Performance of the Night
128ab9aa4802c73f,Performance of the Night
e733f148060bef2a,Fight of the Night
79bfba62da6242a6,Performance of the Night
afc86d1076c4c3a9,Performance of the Night
c2f730cb33df5221,Performance of the Night
343749a2f7c5d78b,Performance of the Night
4e9d76ed54f1f352,Performance of the Night
28deed0ab55ca350,Fight of the Night
ebefe958473b3843,Performance of the Night
39d188fa9b95d550,Fight of the Night
7feadf01c5920285,Fight of the Night
177201b1a7fa0dd0,Fight of the Night
e90dd017386025c4,Fight of the Night
f24db9d7c3636a2a,Fight of the Night
c6cc6ae23cbf8a27,Performance of the Night
5948876f1d80c21a,Performance of the Night
690ab86bdd94149b,Performance of the Night
a485281be8e9d2e2,Performance of the Night
c442899c21d58779,Performance of the Night
cf020c71f1dbfa0b,Performance of the Night
407e1c6850e7022c,Performance of the Night
2e0ae17a22a6f824,Fight of the Night
2e001d8c2f6106fc,Fight of the Night
ecc41acbd699812a,Knockout of the Night
3542b1fd47163fcd,Fight of the Night
5c7c38dece435cde,Performance of the Night
8f7328fe18806fb0,Performance of the Night
9b5f190cd3f5ce16,Performance of the Night
40e8bf8ce508c436,Performance of the Night
9feb9500b0fedfcd,Performance of the Night
c57a4810c932b296,Performance of the Night
1779cc4ae925df01,Performance of the Night
f085f32bbb3220e1,Performance of the Night
9cfad21ef1911728,Performance of the Night
99fd8396cbe1df03,Performance of the Night
e8a5e53ffd33c0f9,Performance of the Night
b953a9b5357cbf99,Fight of the Night
f1c1890491959bcf,Knockout of the Night
b953a9b5357cbf99,Submission of the Night
df42fd9af4740d24,Knockout of the Night
17a8fbfbe8d32258,Fight of the Night
130e622d4d2aee3e,Performance of the Night
5da7d95051699adb,Performance of the Night
9dfac33cd3ae4afd,Performance of the Night
84500d5c1aba97a2,Knockout of the Night
a8d189f56de9b451,Fight of the Night
476a6245b43f3119,Performance of the Night
c797b58d85c840a4,Performance of the Night
a043e279434d5c8c,Performance of the Night
12d9b4a3931be5ec,Performance of the Night
5737084215c45792,Performance of the Night
b4622ca7cf0e8506,Performance of the Night
81b16b26774be5d1,Performance of the Night
49749ee78bc54a48,Fight of the Night
a1569926652ebc36,Performance of the Night
f46308108eb9261a,Performance of the Night
d0c01840c72429c6,Performance of the Night
eb6d9fef6c374830,Performance of the Night
6fd67582d8adb1c7,Performance of the Night
e5cf527ed3963a0e,Performance of the Night
26cdaf7cf575f656,Knockout of the Night
43712d71cec9bde6,Submission of the Night
5bff1ece35abac7f,Performance of the Night
149d6b90f33634a4,Fight of the Night
cbdf29f36b343f6f,Performance of the Night
e24c8aab497b4fe1,Performance of the Night
eee7f546c126ee8b,Performance of the Night
0583a3d402bed6e4,Fight of the Night
e8c16b26a4bfe163,Performance of the Night
56ce29bdb1fe9abf,Knockout of the Night
ecb7ff543dd41bf8,Performance of the Night
11871325db7a13ec,Fight of the Night
089dd2e0cc6395fa,Submission of the Night
d9decf169a2da676,Submission of the Night
23feb95726bb6fe4,Submission of the Night
56d2c00dfd391fcf,Performance of the Night
9a3908ab337c5f3f,Knockout of the Night
28cf059c5ed3c5ae,Submission of the Night
9ad2dde9c35d3cc4,Fight of the Night
37a6fc5e69a7932d,Performance of the Night
ecdbb3a5216b815e,Fight of the Night
81a18de517a3336a,Performance of the Night
7d2051c6bae907cb,Fight of the Night
54de03e04f571735,Fight of the Night
1733594124569598,Submission of the Night
8fc8d66ad0074ab0,Performance of the Night
4d231d5d5f815085,Fight of the Night
403bed9fe983b10a,Submission of the Night
4eda704823ccfb71,Fight of the Night
78294f5d5e0f2b13,Knockout of the Night
af4cbb9072814a86,Knockout of the Night
9e99536eae6d709b,Knockout of the Night
73240bea13ed5e71,Fight of the Night
39e6cba2480c6d82,Performance of the Night
0d077813b6164fe1,Performance of the Night
bb9020ac324fb706,Performance of the Night
701c97405da76603,Fight of the Night
14e53999507c76a7,Fight of the Night
4ec5d9bd1442e6c1,Performance of the Night
ecab8b8b36727b8d,Fight of the Night
094a77eecd56a27a,Knockout of the Night
cc7afab68363e076,Performance of the Night
ac4343150638b635,Performance of the Night
75a84211f50c53f5,Performance of the Night
eedc7fccf7037949,Performance of the Night
673a156925dfb31d,Performance of the Night
426a69e343822ab3,Fight of the Night
8803935990adafc1,Performance of the Night
07df55cb3cc0ec30,Submission of the Night
81b5e933186a685a,Fight of the Night
671f42536454e541,Performance of the Night
fe59646ebad8b6e4,Performance of the Night
b39b8ff0d7de211a,Performance of the Night
94541dd979e0b4bd,Performance of the Night
216bc9b661485017,Performance of the Night
bb7408d59b7279f7,Fight of the Night
e61d83e4e1f9c4d7,Performance of the Night
ea6427379a83bd01,Performance of the Night
a017d5806eaa6018,Fight of the Night
4a0db214d9721d6e,Fight of the Night
ae989e21c3839b49,Performance of the Night
2556b7520536ce1d,Performance of the Night
1cd5d5e271b646a3,Performance of the Night
4eb91cfc892a108e,Fight of the Night
247f9e56965a1c07,Performance of the Night
fe143cb868adfded,Performance of the Night
85e94a6c071fd9fa,Performance of the Night
fffdc57255274be1,Performance of the Night
7f16e7725245bb2d,Performance of the Night
04f32bb0c0d3a8cc,Performance of the Night
a679800d2e7c3be2,Performance of the Night
a26ca06cce403ce2,Performance of the Night
815fd4ebdc288e83,Fight of the Night
e9bc416752cadd29,Fight of the Night
3dcb1a7b081afbe1,Performance of the Night
c7ad34973f9d1cf6,Submission of the Night
fa77134e0d90da3b,Performance of the Night
3e0090669d51415f,Fight of the Night
2f9a8807807b80d6,Performance of the Night
4804776154430aad,Performance of the Night
4ce0a62cdad7bf32,Fight of the Night
609d994bfe440ec3,Fight of the Night
a65909d4083c2088,Fight of the Night
d77ace7aadb2383e,Fight of the Night
629c0eb319e01374,Fight of the Night
c4eaeec8ac778b27,Performance of the Night
f0fe73e650b746f2,Performance of the Night
bd0497a410822291,Performance of the Night
6b47093b62155478,Performance of the Night
3bdba539a350721c,Knockout of the Night
c565bf49fce2a4cd,Performance of the Night
556055969b2f0bd7,Knockout of the Night
eba46dbf9cdd83c0,Performance of the Night
7024385b5107bd4b,Performance of the Night
e57b884785848624,Knockout of the Night
6b5c225814a924ed,Performance of the Night
8e1feda9141602f1,Fight of the Night
cd7fd3f034717d3c,Performance of the Night
419fff06f338f5c6,Fight of the Night
54d48b33e7240452,Performance of the Night
755202fce24b8f83,Performance of the Night
301f230c90c4bd7d,Performance of the Night
a9d8ddb49dbe414b,Performance of the Night
0aa335dbc4cb3473,Performance of the Night
fa6e8fa6c3f05e31,Performance of the Night
a2a5809ed8a01b45,Performance of the Night
344d60564cd136ff,Fight of the Night
bd1fc4ff619f4e61,Performance of the Night
8515f07911765f89,Performance of the Night
f88dc6e0c29cff1d,Performance of the Night
9c1d4f57a997a490,Performance of the Night
160c17b8fcb0e2a1,Performance of the Night
9fa3623172adb4cd,Performance of the Night
3d35f25d9792a69a,Performance of the Night
a2af14e9dba37b03,Performance of the Night
3b701c0a0525341b,Performance of the Night
6b92396d42918366,Fight of the Night
5cab50839f4a0d94,Performance of the Night
7cdda45e7d52bf40,Fight of the Night
ec2358459ffbe7de,Performance of the Night
bcfaf1dd78f12f97,Fight of the Night
76726a66840ccfa4,Performance of the Night
52bc6927e80aca5d,Performance of the Night
11a5a852313d1f5b,Performance of the Night
0de1ef0b9f3a79c0,Performance of the Night
a5e240bcd7731725,Performance of the Night
357cf8a9b6737625,Performance of the Night
1b52b08f195581ad,Performance of the Night
f2b407019b2a5c15,Performance of the Night
1687e2cd061b7aec,Performance of the Night
c5c5f678558a0ba2,Performance of the Night
b98ead4eff6bf872,Performance of the Night
84d89d2f36d07dc0,Performance of the Night
00959e29e4a10e26,Performance of the Night
e761c5009c09b295,Performance of the Night
61c9bbeb2806534b,Performance of the Night
5838305c25a54ea1,Performance of the Night
15b1c7ddc4415fdd,Performance of the Night
b977ffcc6428046f,Performance of the Night
db49619221b282af,Performance of the Night
