event_id,fight_id,weight_class,title_fight,r_id,b_id,winner_id,result_status,method,round,time,time_format,referee,details
baf942f4bcb09894,4cd909fa0d3e0483,Welterweight,0,c3ea8deeba00462b,ad32471f01e7b1a5,c3ea8deeba00462b,win,Submission,2,1:11,3 Rnd (5-5-5),Herb Dean,"Injury  
      Neck Injury"
c61f66d8c3fd5f07,5ac9cf4ffc15ccca,Welterweight,0,f57a8a52ca401ed9,ad32471f01e7b1a5,f57a8a52ca401ed9,win,Submission,3,2:04,3 Rnd (5-5-5),Steve Mazzagatti,Armbar From Bottom Guard
80e6d71e14c1d356,e8ec95cdef577733,Welterweight,0,79899ecf62020f6d,ad32471f01e7b1a5,79899ecf62020f6d,win,KO/TKO,1,1:27,3 Rnd (5-5-5),,Punches to Head From Mount
749685d24e2cac50,db936df21e61209e,Middleweight,0,93892752c5fc23ca,13b2f59210dda9cc,93892752c5fc23ca,win,Submission,1,10:23,1 Rnd + OT (12-3),John McCarthy,"Armbar From Bottom Guard
      Technical Submission"
29f935654825331b,e0c636beed345e1d,Light Heavyweight,1,fcaae0385b514f11,13b2f59210dda9cc,fcaae0385b514f11,win,Submission,1,0:16,1 Rnd + 2OT (15-3-3),John McCarthy,Armbar From Bottom Guard
dc950d59dc590aca,c92596c3143db25b,14 Middleweight Tournament,1,13b2f59210dda9cc,253de74457bd6374,13b2f59210dda9cc,win,Submission,1,0:44,1 Rnd + OT (12-3),John McCarthy,Rear Naked Choke
dc950d59dc590aca,e0a11799d3446b87,Lightweight,0,13b2f59210dda9cc,3fed746acfd026dd,13b2f59210dda9cc,win,KO/TKO,1,1:27,1 Rnd + OT (12-3),John McCarthy,"Punches to Head From Back Control
      Submission to Strikes"
236a37d96d476164,7cf7960c6ccb5fa1,Welterweight,0,a6f3d15cb84334bb,0641c21bec209472,0641c21bec209472,win,DQ,1,3:52,3 Rnd (5-5-5),Chris Tognoni,Eye Poke by Barry
49c29e57d4e2be6f,84b04e8d6b251c54,Welterweight,0,0641c21bec209472,776d4262c4da38bf,776d4262c4da38bf,win,KO/TKO,1,1:33,3 Rnd (5-5-5),Chris Tognoni,Knee to Head At Distance
6cbb7661c3258617,21392a61a2cf24a3,Bantamweight,0,c945adc22c2bfe8f,b4eeac608fc82f88,c945adc22c2bfe8f,win,KO/TKO,1,3:40,3 Rnd (5-5-5),Leon Roberts,Punch to Head At Distance
de99da2c0d18d34a,ee9173615ef4cfae,Welterweight,0,9e50097a89442158,0641c21bec209472,9e50097a89442158,win,Submission,1,0:45,3 Rnd (5-5-5),Yves Lavigne,Rear Naked Choke
6d7886b094b471ac,fef109b9f26585b3,Bantamweight,0,92aafa8f4b26269b,b4eeac608fc82f88,b4eeac608fc82f88,win,Decision - Split,3,5:00,3 Rnd (5-5-5),Yves Lavigne,David Therien 28 - 29. Greg Jackson 29 - 28. Nelson Hamilton 27 - 30.
2eae41f61776c60f,64756e0f4b305da8,Welterweight,0,a8c9d16fe2a14d72,0641c21bec209472,,no_contest,Overturned,3,5:00,3 Rnd (5-5-5),Kevin MacDonald,Failed Drug Test by Jackson Sal D'amato 30 - 26. Chris Lee 30 - 26. Brandon Mason 30 - 26.
ce6065baef021cf3,83e83ea6b1f02560,Middleweight,0,ce783bf73b5131f9,0c01568b1ac77bff,ce783bf73b5131f9,win,KO/TKO,2,2:49,3 Rnd (5-5-5),Cecil Peoples,Punches to Head From Mount
18968f97ad34f15c,1fb62d8192128dc1,Bantamweight,0,b4eeac608fc82f88,eea0274e153256a0,b4eeac608fc82f88,win,Decision - Split,3,5:00,3 Rnd (5-5-5),Marc Goddard,Andy Roberts 30 - 27. Doug Crosby 28 - 29. Chris Lee 28 - 29.
2ce6541127b0e232,1bf7f647f309464e,Bantamweight,0,b4eeac608fc82f88,71002dbc1743b9a7,71002dbc1743b9a7,win,Submission,1,4:21,3 Rnd (5-5-5),Yves Lavigne,Armbar From Bottom Guard
75f871836d41f90f,b32c49d73ce5c599,Middleweight,0,d512d9f204059f57,ce783bf73b5131f9,d512d9f204059f57,win,KO/TKO,1,3:56,3 Rnd (5-5-5),Cecil Peoples,Punches to Head From Half Guard
2db7fa8db6bc9632,8348ff428d1687ab,Featherweight,0,b4eeac608fc82f88,8e5bfd4e82352340,8e5bfd4e82352340,win,Submission,1,4:31,3 Rnd (5-5-5),Yves Lavigne,Flying Triangle
a8d521d913df4e31,97ad3419f2029ba1,Bantamweight,0,fc9a9559a05f2704,b4eeac608fc82f88,fc9a9559a05f2704,win,KO/TKO,2,4:16,3 Rnd (5-5-5),Robert Madrigal,Punches to Head From Back Control
5b5307450405abf0,5fe5c8cb69d8825e,Bantamweight,0,b4eeac608fc82f88,bc7230f231701d66,b4eeac608fc82f88,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Kevin Dornan,Richard Bertrand 28 - 29. Tony Weeks 28 - 29. Tony Williamson 28 - 29.
997b4f52f76a0b53,78f1457371e2ef6b,Bantamweight,0,b4eeac608fc82f88,2b074403b7c6cdb4,2b074403b7c6cdb4,win,KO/TKO,1,4:18,3 Rnd (5-5-5),Yves Lavigne,Punches to Head At Distance
8caca5857ce0e30b,e0e41464c1bc7ee1,Bantamweight,0,b4eeac608fc82f88,97a8f39186f489db,b4eeac608fc82f88,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Todd McGovern,Brian Costello 27 - 30. Jeff Blatnick 26 - 30. Cardo Urso 27 - 30.
ccba80d4820ef557,5b414ad4d5e5c058,Featherweight,0,2f13e4020cea5b38,b4eeac608fc82f88,2f13e4020cea5b38,win,Decision - Split,3,5:00,3 Rnd (5-5-5),Rafael Ramos,Anthony Townsend 27 - 30. Ruben Carrion 30 - 27. Joel Elizondo 28 - 29.
f2688492b9a525a3,0a1cd93703423bf3,Featherweight,0,0a97691039c4bbfb,b4eeac608fc82f88,0a97691039c4bbfb,win,KO/TKO,2,3:21,3 Rnd (5-5-5),Vern Gorman,Punches to Head From Mount
484acc7b0f856ce9,76759187ab442283,Featherweight,0,b4eeac608fc82f88,7c4ec656d8fcb867,b4eeac608fc82f88,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Steve Mazzagatti,Adalaide Byrd 27 - 30. Tony Weeks 27 - 30. Roy Silbert 27 - 30.
8fd1f27e86661ede,19828eb12f6d41a8,Bantamweight,0,b4eeac608fc82f88,55f80a8aeffcdb33,b4eeac608fc82f88,win,Decision - Split,3,5:00,3 Rnd (5-5-5),Adam Cheadle,Greg Jackson 29 - 28. Jason Rodgers 28 - 29. Sal Signorino 28 - 29.
f0264252e191da22,df6b1c42209f5628,Strikeforce Middleweight U.S.,1,ce783bf73b5131f9,b9e871af730f826c,ce783bf73b5131f9,win,Submission,1,2:01,5 Rnd (5-5-5-5-5),Herb Dean,Rear Naked Choke
918db42c3637916f,955f171f7facad27,Middleweight,0,ce783bf73b5131f9,9c5828c6fd9dc948,ce783bf73b5131f9,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Nelson Hamilton,28 - 29. 28 - 29. 28 - 29.
31652c9267606d54,3ef7c2b26af8cf22,Middleweight,0,8d26912cd2aeb366,ce783bf73b5131f9,8d26912cd2aeb366,win,Submission,1,4:32,3 Rnd (5-5-5),Mario Yamasaki,Armbar From Side Control
c75b99887c8c3f5a,fb1fe28a5d97db51,Middleweight,0,91186547a7f3f758,ce783bf73b5131f9,91186547a7f3f758,win,Submission,1,4:06,3 Rnd (5-5-5),Mason White,Triangle Choke From Bottom Guard
946f341df6472ee0,1f299942446461e9,Middleweight,0,ce783bf73b5131f9,c75b99887c8c3f5a,ce783bf73b5131f9,win,Submission,2,1:14,3 Rnd (5-5-5),Larry Landless,Guillotine Choke From Bottom Guard
1dc56b59cb28425d,38d8b19a1ef5942a,Middleweight,0,9ccdd2ce45903f34,ce783bf73b5131f9,9ccdd2ce45903f34,win,KO/TKO,1,0:10,3 Rnd (5-5-5),Larry Landless,Punch to Head At Distance
d2b1c1317a39f6c6,ba8b1ed5b05a719a,Middleweight,0,e4bde462b043d3e1,ce783bf73b5131f9,e4bde462b043d3e1,win,Submission,1,4:38,3 Rnd (5-5-5),John McCarthy,Armbar From Half Guard
2e2cdb6e9eb84bb9,c88a7dbe7717d2da,Featherweight,0,82a5152216251682,29af297d9f1de0f8,82a5152216251682,win,KO/TKO,2,4:13,3 Rnd (5-5-5),Jason Herzog,Punch to Head At Distance
899eaba48fa864a6,9c22ddb8d8fc1838,Featherweight,0,262a7d06203657e6,29af297d9f1de0f8,29af297d9f1de0f8,win,Decision - Split,3,5:00,3 Rnd (5-5-5),Jason Herzog,Bryan Miner 30 - 27. Junichiro Kamijo 28 - 29. Derek Cleary 28 - 29.
8d477c3fbe001f9d,f521ecde1e96a1bd,Featherweight,0,29af297d9f1de0f8,b8bbdeff718dbb7d,29af297d9f1de0f8,win,KO/TKO,1,1:09,3 Rnd (5-5-5),Keith Peterson,Punches to Head From Back Control
1a1a4d7a29041d77,693e4a0bed9a1369,Middleweight,0,ce783bf73b5131f9,669a3cb6e394f515,ce783bf73b5131f9,win,KO/TKO,2,1:19,3 Rnd (5-5-5),John McCarthy,Punch to Head At Distance
2c733e059462c1dc,e72a2130e7387637,Featherweight,0,29af297d9f1de0f8,e0c6edcb5b5d0b90,e0c6edcb5b5d0b90,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jason Herzog,Sal D'amato 25 - 30. Junichiro Kamijo 25 - 30. Mike Bell 26 - 30.
daff32bc96d1eabf,35c8223cc967fe0a,Lightweight,0,d1941565abf50b16,29af297d9f1de0f8,d1941565abf50b16,win,Submission,1,2:44,3 Rnd (5-5-5),Keith Peterson,Guillotine Choke After Drop to Guard
a8fa0c4e95512806,36c929fb1569d4b9,Middleweight,0,ce783bf73b5131f9,6014d25e73b669c9,ce783bf73b5131f9,win,KO/TKO,3,3:12,3 Rnd (5-5-5),John McCarthy,Punch to Head At Distance
6f81b6de2557739a,1b0d5e65fdfc62cf,Featherweight,0,aa171d55d4b5208f,29af297d9f1de0f8,aa171d55d4b5208f,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Kevin MacDonald,Mike Bell 28 - 29. Derek Cleary 28 - 29. Rick Winter 28 - 29.
831b937811804dad,aa08ebe1a69c76ca,Featherweight,0,cbd3e590a85b18c5,29af297d9f1de0f8,29af297d9f1de0f8,win,Submission,3,1:21,3 Rnd (5-5-5),Dan Miragliotta,Guillotine Choke From Mount
57591bbf1623574e,04e6198326be4857,Featherweight,0,29af297d9f1de0f8,e4ba58725825412d,29af297d9f1de0f8,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Keith Peterson,Chris Lee 27 - 30. Anthony Maness 27 - 30. Mike Bell 28 - 29.
398b440e73d55b8b,b1be8b41b1a4fd85,Featherweight,0,54f64b5e283b0ce7,29af297d9f1de0f8,54f64b5e283b0ce7,win,KO/TKO,1,2:38,3 Rnd (5-5-5),Mark Smith,Punch to Head At Distance
1f9344211ca7fd60,5cad3ab6553e9ec9,Featherweight,0,29af297d9f1de0f8,c7d7fda69ec410d3,29af297d9f1de0f8,win,Submission,2,4:42,3 Rnd (5-5-5),Chris Tognoni,Arm Triangle From Half Guard
2e04a3b4a2011b97,88b225f6f1fa5c59,Light Heavyweight,1,ffc088e64fab57e9,a390eb8a9b2df298,ffc088e64fab57e9,win,KO/TKO,1,1:53,5 Rnd (5-5-5-5-5),John McCarthy,Punch to Head At Distance
29b5791e51e7e832,011d818ec9bb3de6,Light Heavyweight,0,ffc088e64fab57e9,b9d0fd83bb8a147a,ffc088e64fab57e9,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Yves Lavigne,Nelson Hamilton 28 - 29. Cecil Peoples 27 - 30. Doug Crosby 28 - 29.
bf12aca029bfcc47,ae674ec42bd0a979,Light Heavyweight,1,fcffee71cff5530e,ffc088e64fab57e9,fcffee71cff5530e,win,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),Yves Lavigne,Adalaide Byrd 46 - 48. Nelson Hamilton 46 - 48. Roy Silbert 46 - 49.
23ab42947c1990e3,c62d5962b99938de,Light Heavyweight,0,ffc088e64fab57e9,a1f6999fe57236e0,ffc088e64fab57e9,win,KO/TKO,1,3:21,3 Rnd (5-5-5),Yves Lavigne,Punch to Head At Distance
aae0897825336b1a,9968d308e97c6531,Featherweight,0,b71ce838b01f2cad,29af297d9f1de0f8,,no_contest,Overturned,1,3:31,3 Rnd (5-5-5),Kevin MacDonald,Failed Drug Test by Jason
a30f6d375dea5f9b,a3c05cda32c7923e,Heavyweight,0,46f557bd44da630e,be9bdec19b7e9ffe,be9bdec19b7e9ffe,win,KO/TKO,1,4:34,3 Rnd (5-5-5),Mark Smith,Punches to Head On Ground
269d103c96a4c3a5,7cfb05c08ec91525,Lightweight,0,813550bc53b15fb0,29af297d9f1de0f8,813550bc53b15fb0,win,Submission,2,1:54,3 Rnd (5-5-5),Jason Herzog,"Bulldog Choke On Ground
      Reverse Bulldog Choke"
997b4f52f76a0b53,4669c07f3cc9e35f,Catch Weight,0,ffc088e64fab57e9,1fb80f46d3c105d9,ffc088e64fab57e9,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Marc Goddard,Luc Lefebvre 28 - 29. Pasquale Procopio 27 - 30. Benoit Roussel 27 - 30.
d247691a6c0e9034,df16b9c2fc9722e9,Featherweight,0,40093d1d2d78394e,29af297d9f1de0f8,29af297d9f1de0f8,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Chris Tognoni,Dave Hagen 28 - 29. Mike Bell 27 - 29. Adalaide Byrd 27 - 30.
55b8dc4e54fe2c59,128a18ae82f10cfd,Welterweight,0,bb61823f76361297,ca8da445dfa82d56,bb61823f76361297,win,KO/TKO,2,0:21,3 Rnd (5-5-5),Chris Tognoni,"to    
      Leg injury"
b3fb8d2293e17a59,df8391ca39160d8c,Featherweight,0,29af297d9f1de0f8,938ad489fb7a1f31,,draw,Decision - Majority,3,5:00,3 Rnd (5-5-5),Gasper Oliver,Maimunah Querido 27 - 29. Michelle Agustin 28 - 28. Ricardo Almeida 28 - 28.
bfc2fc38a0e20211,3046c0d0208a65f1,Light Heavyweight,0,ffc088e64fab57e9,ee779c43a8926d52,ee779c43a8926d52,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,Glenn Trowbridge 27 - 30. Sal D'amato 28 - 29. Marcos Rosales 27 - 30.
b732b326c362fb62,9cf91ae875d886df,Light Heavyweight,0,ffc088e64fab57e9,98b80a717b9bda17,ffc088e64fab57e9,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,Glenn Trowbridge 27 - 30. Roy Silbert 27 - 30. Tony Weeks 27 - 30.
738acab0c6934dd8,638093bc4f69f639,Light Heavyweight,0,ffc088e64fab57e9,7ff97850e8c32bda,7ff97850e8c32bda,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,Sal D'amato 27 - 30. Gabriel Sabaitis 27 - 30. Otto Torriero 28 - 29.
8377c5572cb356f3,7c307d98ed135d32,Light Heavyweight,0,ffc088e64fab57e9,c0ab242c40decc55,c0ab242c40decc55,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Leon Roberts,Sal D'amato 27 - 30. Junichiro Kamijo 27 - 30. Chris Watts 27 - 30.
73ef22f25d0f70e2,181ce41897b37352,Light Heavyweight,1,07f72a2a7591b409,ffc088e64fab57e9,07f72a2a7591b409,win,Submission,4,1:14,5 Rnd (5-5-5-5-5),Josh Rosenthal,Rear Naked Choke
dd992d569aaebee6,47b690fb54f2eaf9,Light Heavyweight,0,ffc088e64fab57e9,f7a7f7118d4b01b6,ffc088e64fab57e9,win,Decision - Split,3,5:00,3 Rnd (5-5-5),Herb Dean,Nelson Hamilton 29 - 28. Jeff Blatnick 28 - 29. Sal D'amato 28 - 29.
0aa92558424ced9e,49458279eafdaf94,Light Heavyweight,1,ffc088e64fab57e9,1ccf4e7caff270df,ffc088e64fab57e9,win,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),John McCarthy,Doug Crosby 47 - 48. Cecil Peoples 46 - 49. Andy Roberts 46 - 49.
4e9fb05d7e5e61b8,e789acc3bfd35e0c,Light Heavyweight,0,ffc088e64fab57e9,0e041d43a47d2e4b,ffc088e64fab57e9,win,Decision - Split,3,5:00,3 Rnd (5-5-5),,
63b65af1c5cb02cb,c1df212ba092c404,Light Heavyweight,0,ffc088e64fab57e9,05866d8c3a321856,ffc088e64fab57e9,win,KO/TKO,2,3:49,3 Rnd (5-5-5),John McCarthy,Punches to Head At Distance
02e52b3a595f0786,4d89b5cd86405adf,Middleweight,0,ffc088e64fab57e9,ad99fa5325519169,ffc088e64fab57e9,win,Decision - Unanimous,3,5:00,3 Rnd (10-5-5),Daisuke Noguchi,
8f2d9ee27f206f1f,eabafb8b77f6ac0e,Middleweight,0,140745cbbcb023ac,ffc088e64fab57e9,140745cbbcb023ac,win,KO/TKO,1,4:47,3 Rnd (10-5-5),Yuji Shimada,Kicks to Head On Ground
f348d05403fad037,d393cb60db807f8c,Middleweight,0,ffc088e64fab57e9,35585d970300d45a,ffc088e64fab57e9,win,KO/TKO,1,4:05,3 Rnd (10-5-5),Minoru Toyonaga,Kick to Head On Ground
05866d8c3a321856,abc2a8cf52f16b8b,Pride Middleweight,1,a1f6999fe57236e0,ffc088e64fab57e9,a1f6999fe57236e0,win,KO/TKO,2,3:26,3 Rnd (10-5-5),Yuji Shimada,Knees to Head In Clinch
af49a6c491ca22a3,c3a1d2bfb9288403,Middleweight,0,ffc088e64fab57e9,a390eb8a9b2df298,ffc088e64fab57e9,win,KO/TKO,2,3:10,2 Rnd (10-5),Daisuke Noguchi,"to    
      Corner Stoppage"
b14a68c533f4a4aa,ce8ac77a24021d3f,Middleweight,0,ffc088e64fab57e9,6859f67468ba8489,ffc088e64fab57e9,win,KO/TKO,1,6:58,3 Rnd (10-5-5),Yuji Shimada,Punches to Head From Mount
e4bde462b043d3e1,382b91c479de14e1,Middleweight,0,ffc088e64fab57e9,05fbfe628658c538,ffc088e64fab57e9,win,KO/TKO,1,7:32,3 Rnd (10-5-5),Minoru Toyonaga,Slam to   On Ground
0541480fbf719d86,e3712c0b68f998a5,Middleweight,0,ffc088e64fab57e9,b71667c778b6d9e5,ffc088e64fab57e9,win,KO/TKO,1,6:26,3 Rnd (10-5-5),Daisuke Noguchi,"Knee to Body From Side Control
      Submission to Strikes"
0bc7e61d204f2137,833e67471e2575ed,Middleweight,0,ffc088e64fab57e9,7929be8290289a47,ffc088e64fab57e9,win,KO/TKO,1,7:17,3 Rnd (10-5-5),Daisuke Noguchi,"Punch to Body From Guard
      Submission to Strikes"
d71d968dc6ecfdaf,179cd8be9f977fc9,Open Weight,0,ffc088e64fab57e9,f4a031ac205ac580,ffc088e64fab57e9,win,KO/TKO,1,7:07,3 Rnd (10-5-5),Minoru Toyonaga,Slam to   On Ground
52cae54377b433b7,3dbe2f6fe5209bdd,Middleweight,0,ffc088e64fab57e9,85d905f7c4f5a1af,ffc088e64fab57e9,win,Decision - Split,3,5:00,3 Rnd (10-5-5),Minoru Toyonaga,
af49a6c491ca22a3,b04d3b13f1255754,Pride 2003 Middleweight Tournament,1,a1f6999fe57236e0,ffc088e64fab57e9,a1f6999fe57236e0,win,KO/TKO,1,6:28,3 Rnd (10-5-5),Yuji Shimada,Knees to Head In Clinch
253de74457bd6374,f6c00a5cb264f675,Middleweight,0,ffc088e64fab57e9,ce6065baef021cf3,ffc088e64fab57e9,win,KO/TKO,2,1:05,3 Rnd (10-5-5),Yuji Shimada,Knee to Head From Mount
9bad58fa651d6196,b709e56c9b0c77e4,Middleweight,0,cd42bbe8887bba90,ffc088e64fab57e9,cd42bbe8887bba90,win,DQ,1,0:14,3 Rnd (10-5-5),Daisuke Noguchi,Knee to Groin by Jackson
e62b36885ecdac27,afdff1671f6c1d55,Middleweight,0,ffc088e64fab57e9,90e7447d8b7f3f35,ffc088e64fab57e9,win,Decision - Split,3,5:00,3 Rnd (10-5-5),Yuji Shimada,
88c8f47241d90040,6f98d8438431d653,Open Weight,0,9b5b5a75523728f3,ffc088e64fab57e9,9b5b5a75523728f3,win,Submission,1,5:41,3 Rnd (10-5-5),Yuji Shimada,Rear Naked Choke
08a7080ff5904661,a2aab2671473df63,Middleweight,0,ffc088e64fab57e9,119ebea97e914dcf,ffc088e64fab57e9,win,KO/TKO,1,1:52,3 Rnd (10-5-5),Keiji Shiozaki,Punches to Head In Clinch
13b2f59210dda9cc,a2e2d0e8b94d8eba,Lightweight,0,c47df9303d318c67,1ea8df62b3f8fea6,c47df9303d318c67,win,Submission,2,4:42,3 Rnd (5-5-5),Steve Mazzagatti,Rear Naked Choke
6fb1ba67bef41b37,034cbbec91f67852,Bantamweight,0,94527830000ab715,cc1a8b4b38b92c6d,cc1a8b4b38b92c6d,win,KO/TKO,1,3:42,3 Rnd (5-5-5),Keith Peterson,Punch to Head At Distance
66e0a70352fef46a,5eebde8fb4d67259,Bantamweight,0,cc1a8b4b38b92c6d,da22387a0407a2dc,cc1a8b4b38b92c6d,win,KO/TKO,1,0:18,3 Rnd (5-5-5),Nick Berens,Punch to Head At Distance
e60d773a0a42048a,348de8e364ecf041,Bantamweight,0,cc1a8b4b38b92c6d,b9f28e7045fdfce7,b9f28e7045fdfce7,win,Decision - Split,3,5:00,3 Rnd (5-5-5),Jason Herzog,Mike Bell 28 - 29. Sal D'amato 29 - 28. Ron McCarthy 28 - 29.
9336e86cfd4ceaa1,f295eb2a7b0ba4b7,Bantamweight,0,aa72b0f831d0bfe5,cc1a8b4b38b92c6d,aa72b0f831d0bfe5,win,Decision - Split,3,5:00,3 Rnd (5-5-5),Jason Herzog,Clemens Werner 28 - 29. Fabio Alves 29 - 28. Jerin Valel 28 - 29.
c36e1f4fa755ffb4,b8a0047c927faa75,Bantamweight,0,cc1a8b4b38b92c6d,8c39367b53eadf8a,cc1a8b4b38b92c6d,win,KO/TKO,1,1:58,3 Rnd (5-5-5),Keith Peterson,Punch to Head At Distance
ddbd0d6259ce57cc,b5f70d0c88f12645,Bantamweight,0,ec52462a1b41f714,cc1a8b4b38b92c6d,ec52462a1b41f714,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Daniel Movahedi,Ben Cartlidge 28 - 29. Anders Ohlsson 28 - 29. Clemens Werner 28 - 29.
03b1e846b09f721d,e57a78a422439774,Bantamweight,0,5987b2458f4b5290,cc1a8b4b38b92c6d,5987b2458f4b5290,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Frank Trigg,Derek Cleary 27 - 30. Marcos Rosales 27 - 30. Mike Bell 28 - 29.
4c27ca8c8481f79a,dc870fab1e0f15e1,Bantamweight,0,cc1a8b4b38b92c6d,0b362247806341e5,cc1a8b4b38b92c6d,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,Tony Weeks 27 - 30. Derek Cleary 27 - 30. Sal D'amato 27 - 30.
b3b6e80b7d5f8f0d,bee95769a221af9a,Bantamweight,0,1291edf2d566a71a,cc1a8b4b38b92c6d,cc1a8b4b38b92c6d,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Marc Goddard,Bryan Miner 27 - 30. Sal D'amato 27 - 30. Doug Crosby 28 - 29.
44aa652b181bcf68,737e2781e4a7db5c,Bantamweight,0,cc1a8b4b38b92c6d,dbac0a413af64bbe,cc1a8b4b38b92c6d,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,Derek Cleary 26 - 30. Tiffany Sorber 26 - 30. Sal D'amato 25 - 30.
de20ffb3fc2e7629,5ce29056e0cd2df9,Bantamweight,0,cc1a8b4b38b92c6d,850266b3dc4e506e,cc1a8b4b38b92c6d,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Gary Copeland,Bruce Huckfeldt 27 - 30. Derek Cleary 27 - 30. Brian Puccillo 27 - 30.
c046100aea0dba9a,8ce926b4d38a55a0,Bantamweight,0,7be14eaed4c74856,cc1a8b4b38b92c6d,cc1a8b4b38b92c6d,win,Submission,1,1:40,3 Rnd (5-5-5),Ed Collantes,D'Arce Choke On Ground
775bad6d700d2302,fc89b69a4fe79603,Lightweight,0,73abb7a5c57fb443,ba17afef01ed78b6,73abb7a5c57fb443,win,Submission,1,0:37,3 Rnd (3-3-3),,Armbar
ccba80d4820ef557,85e3930c7023372a,Lightweight,0,335ad945324c3a2e,22ee260735da0d58,335ad945324c3a2e,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jon Schorle,Anthony Townsend 28 - 29. Ruben Carrion 28 - 29. Rick Crocker 27 - 30.
3bbcd63a016d9715,8319e8fb8ce85409,Bantamweight,0,cc1a8b4b38b92c6d,ec7f7263bf36579b,cc1a8b4b38b92c6d,win,KO/TKO,3,2:15,3 Rnd (5-5-5),Herb Dean,Knee to Head At Distance
9583662df31d943f,f32c819edc6849bc,Lightweight,0,ece280745f8727b8,335ad945324c3a2e,ece280745f8727b8,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,Marcos Rosales 27 - 30. Nelson Hamilton 27 - 30. Steve English 28 - 29.
b0550072e5f0afa7,8da5849a6e7307bf,Bantamweight,0,cc1a8b4b38b92c6d,d0e50a3d1b250708,cc1a8b4b38b92c6d,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jason Herzog,Anthony Maness 27 - 30. Ken Coffey 26 - 30. Will Fisher 27 - 29.
9f1641c08cf8fbe2,54447cee0aa2e38f,Lightweight,0,3974fa35c917af1d,335ad945324c3a2e,3974fa35c917af1d,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Kim Winslow,Glenn Trowbridge 28 - 29. Doug Crosby 28 - 29. Junichiro Kamijo 28 - 29.
6776260cb0aef647,2b77c918e655e435,Light Heavyweight,0,232c582f29f8f65e,b9d0fd83bb8a147a,,draw,Decision - Majority,3,5:00,3 Rnd (5-5-5),Mike Beltran,Point Deducted: Strikes to Groin by Mousasi Luis Cobian 27 - 29. Abe Belardo 28 - 28. Lester Griffin 28 - 28.
9bcf8603ceb25680,13fa791f0772250c,Light Heavyweight,0,b9d0fd83bb8a147a,98b80a717b9bda17,98b80a717b9bda17,win,Decision - Majority,3,5:00,3 Rnd (5-5-5),Herb Dean,Point Deducted: Eye Poke by Jardine Adalaide Byrd 27 - 29. Patricia Morse-Jarman 27 - 29. Tony Weeks 28 - 28.
440c9dbab63528fb,2ca03d08d37161cb,Strikeforce Middleweight,1,00e11b5c8b7bfeeb,b9d0fd83bb8a147a,00e11b5c8b7bfeeb,win,KO/TKO,1,4:26,5 Rnd (5-5-5-5-5),Herb Dean,Punches to Head At Distance
f0abbb6f3444dae7,50b124f278d1c4f5,Welterweight,0,8851bb0418d27d28,99d5cf1eda8b25c1,8851bb0418d27d28,win,Submission,2,3:52,3 Rnd (5-5-5),,Rear Naked Choke
09c44b317c98bf96,2a8ff828e4891b82,Welterweight,0,6e0273f9478be71e,64959f90b6dd9759,6e0273f9478be71e,win,Submission,1,2:57,3 Rnd (5-5-5),John McCarthy,Suloev Stretch From Back Control
453ee00c3e1ae9dd,92cde4c4f5ff3bbc,Middleweight,0,b1a3e0aca758b322,a34fecf2f4e5a317,b1a3e0aca758b322,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Kim Winslow,Adalaide Byrd 27 - 30. Patricia Morse-Jarman 27 - 30. Glenn Trowbridge 27 - 30.
505934897b8b4824,2d3cbfb47faf717d,Welterweight,0,5b5307450405abf0,64959f90b6dd9759,5b5307450405abf0,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,Henry Krawiec 27 - 30. Carlos Rodriguez 27 - 30. Jose Tabora 27 - 30.
